,airline,source,destination,departure_time,arrival_time,duration,total_stops,price,day_of_journey,month_of_journey
9605,Indigo,Delhi,Cochin,16:00:00,21:00:00,300,1,6069,6,6
9606,Indigo,Delhi,Cochin,08:25:00,15:30:00,425,1,9709,21,3
9607,Jet_Airways,Delhi,Cochin,09:40:00,12:35:00,1615,2,13014,12,6
9608,Jet_Airways,Delhi,Cochin,09:40:00,19:00:00,560,2,13029,18,5
9609,Multiple_Carriers,Delhi,Cochin,08:00:00,21:00:00,780,1,13937,15,5
9610,Spicejet,Delhi,Cochin,15:55:00,21:55:00,360,1,11349,3,3
9612,Spicejet,Chennai,Kolkata,09:45:00,12:00:00,135,0,3597,9,6
9613,Jet_Airways,Kolkata,Banglore,20:00:00,20:45:00,1485,1,14388,6,5
9614,Jet_Airways,Banglore,Delhi,08:00:00,10:25:00,1585,1,11087,9,3
9615,Jet_Airways,Kolkata,Banglore,14:05:00,09:20:00,1155,1,9663,1,5
9617,Indigo,Banglore,Delhi,04:00:00,06:50:00,170,0,3943,6,6
9618,Air_India,Banglore,Delhi,22:00:00,13:20:00,920,1,8845,15,3
9619,Air_India,Kolkata,Banglore,20:30:00,12:30:00,960,1,12173,24,3
9620,Jet_Airways,Delhi,Cochin,21:50:00,12:35:00,885,1,10262,9,6
9621,Multiple_Carriers,Delhi,Cochin,09:45:00,16:10:00,385,1,7242,21,3
9623,Indigo,Banglore,Delhi,14:25:00,19:25:00,300,1,7708,21,3
9624,Jet_Airways,Mumbai,Hyderabad,08:45:00,10:15:00,90,0,8040,21,6
9625,Spicejet,Chennai,Kolkata,08:20:00,10:35:00,135,0,3597,12,5
9626,Spicejet,Kolkata,Banglore,17:10:00,19:40:00,150,0,3841,27,5
9627,Air_India,Kolkata,Banglore,17:30:00,20:25:00,1615,1,10203,15,5
9628,Indigo,Delhi,Cochin,02:00:00,07:45:00,345,1,7173,27,4
9629,Spicejet,Mumbai,Hyderabad,22:45:00,00:15:00,90,0,1965,9,6
9630,Indigo,Delhi,Cochin,20:25:00,01:30:00,305,1,5054,6,6
9632,Jet_Airways,Banglore,Delhi,05:45:00,21:20:00,935,1,27992,1,3
9633,Jet_Airways,Kolkata,Banglore,17:00:00,18:00:00,1500,1,7341,9,5
9634,Spicejet,Banglore,Delhi,09:30:00,12:20:00,170,0,3919,3,6
9635,Jet_Airways,Delhi,Cochin,15:05:00,04:25:00,800,1,12242,27,3
9636,Jet_Airways,Kolkata,Banglore,09:35:00,14:25:00,1730,1,13067,18,5
9637,Jet_Airways,Delhi,Cochin,11:40:00,19:00:00,440,2,18804,24,6
9638,Air_Asia,Kolkata,Banglore,22:50:00,01:20:00,150,0,5645,21,4
9639,Indigo,Chennai,Kolkata,19:35:00,21:55:00,140,0,3597,24,6
9640,Multiple_Carriers,Delhi,Cochin,16:00:00,01:30:00,570,1,13587,9,6
9641,Indigo,Chennai,Kolkata,13:15:00,15:35:00,140,0,3597,21,6
9642,Air_India,Delhi,Cochin,10:00:00,19:15:00,555,1,8879,18,5
9643,Spicejet,Banglore,Delhi,05:55:00,08:35:00,160,0,4319,21,4
9644,Air_India,Mumbai,Hyderabad,13:55:00,15:25:00,90,0,2050,27,3
9645,Jet_Airways,Mumbai,Hyderabad,07:05:00,08:30:00,85,0,8040,3,6
9646,Jet_Airways,Kolkata,Banglore,18:55:00,08:15:00,800,1,13584,6,5
9647,Jet_Airways,Delhi,Cochin,19:30:00,04:25:00,535,2,13014,6,6
9648,Vistara,Kolkata,Banglore,07:10:00,18:50:00,700,1,9345,15,5
9650,Multiple_Carriers,Delhi,Cochin,06:00:00,19:15:00,795,1,8266,6,6
9651,Jet_Airways,Mumbai,Hyderabad,02:55:00,04:25:00,90,0,5678,24,3
9652,Multiple_Carriers,Delhi,Cochin,13:00:00,01:30:00,750,1,13377,12,6
9653,Vistara,Kolkata,Banglore,07:10:00,18:50:00,700,1,9345,21,5
9654,Indigo,Delhi,Cochin,18:35:00,01:30:00,415,1,7191,15,5
9655,Multiple_Carriers,Delhi,Cochin,17:45:00,01:35:00,470,1,7845,27,3
9656,Jet_Airways,Banglore,Delhi,11:10:00,14:05:00,175,0,7229,21,5
9657,Air_India,Banglore,Delhi,17:00:00,08:50:00,950,1,10981,1,3
9658,Jet_Airways,Kolkata,Banglore,14:05:00,04:40:00,875,1,14178,9,6
9659,Indigo,Delhi,Cochin,07:30:00,21:00:00,810,1,8784,21,3
9660,Jet_Airways,Kolkata,Banglore,20:00:00,04:40:00,520,1,13941,12,5
9661,Jet_Airways,Kolkata,Banglore,20:25:00,19:10:00,1365,1,13067,21,5
9662,Jet_Airways,Mumbai,Hyderabad,10:20:00,11:50:00,90,0,4995,27,6
9663,Air_India,Delhi,Cochin,18:30:00,19:15:00,1485,2,12488,3,6
9664,Air_Asia,Kolkata,Banglore,07:35:00,23:30:00,955,1,7870,9,6
9665,Air_India,Delhi,Cochin,05:10:00,08:00:00,170,0,6094,12,5
9666,Jet_Airways,Kolkata,Banglore,10:20:00,17:35:00,435,1,5608,12,6
9667,Goair,Delhi,Cochin,07:30:00,13:20:00,350,1,6112,3,3
9668,Jet_Airways,Banglore,Delhi,16:55:00,08:15:00,920,1,16736,6,3
9669,Vistara,Kolkata,Banglore,20:20:00,10:45:00,865,1,8452,12,6
9670,Jet_Airways,Kolkata,Banglore,17:00:00,14:25:00,1285,1,9314,9,5
9671,Indigo,Chennai,Kolkata,07:55:00,10:15:00,140,0,3850,21,5
9672,Jet_Airways,Delhi,Cochin,19:45:00,04:25:00,520,1,5963,21,3
9673,Air_India,Delhi,Cochin,05:00:00,19:15:00,2295,2,9968,21,5
9674,Jet_Airways,Delhi,Cochin,11:00:00,14:15:00,195,0,9564,18,5
9675,Indigo,Delhi,Cochin,06:40:00,21:20:00,880,2,6610,6,3
9676,Indigo,Banglore,Delhi,15:40:00,20:35:00,295,1,5226,9,3
9677,Jet_Airways,Kolkata,Banglore,19:45:00,08:10:00,745,1,14231,24,3
9678,Jet_Airways,Delhi,Cochin,14:35:00,12:35:00,1320,2,13376,15,6
9679,Indigo,Delhi,Cochin,06:50:00,22:30:00,940,1,6674,27,5
9680,Multiple_Carriers,Delhi,Cochin,08:00:00,21:00:00,780,1,7408,15,6
9681,Air_India,Kolkata,Banglore,09:50:00,08:55:00,1385,2,15170,24,5
9682,Indigo,Chennai,Kolkata,19:35:00,21:55:00,140,0,3597,1,6
9683,Air_India,Banglore,Delhi,17:25:00,10:15:00,1010,2,12778,12,3
9684,Jet_Airways,Banglore,Delhi,17:45:00,20:45:00,180,0,7229,9,6
9685,Jet_Airways,Banglore,Delhi,08:20:00,11:20:00,180,0,8016,15,6
9686,Indigo,Kolkata,Banglore,22:15:00,00:50:00,155,0,4804,27,5
9687,Jet_Airways,Banglore,Delhi,08:20:00,11:20:00,180,0,8016,21,6
9688,Air_Asia,Kolkata,Banglore,10:20:00,12:55:00,155,0,5645,9,6
9689,Jet_Airways,Banglore,Delhi,18:40:00,00:45:00,365,1,22270,9,3
9690,Jet_Airways,Kolkata,Banglore,09:35:00,19:10:00,575,1,14151,6,6
9691,Jet_Airways,Delhi,Cochin,07:05:00,12:35:00,330,1,5406,6,4
9692,Air_India,Kolkata,Banglore,19:00:00,11:05:00,965,1,5567,24,3
9693,Indigo,Delhi,Cochin,04:55:00,16:10:00,675,1,6171,27,3
9694,Spicejet,Banglore,Delhi,05:55:00,08:35:00,160,0,4423,15,6
9695,Jet_Airways,Delhi,Cochin,22:50:00,12:35:00,825,1,5177,6,4
9696,Multiple_Carriers,Delhi,Cochin,17:45:00,01:30:00,465,1,6795,12,6
9697,Spicejet,Banglore,Delhi,09:30:00,12:20:00,170,0,3625,27,5
9698,Jet_Airways,Delhi,Cochin,14:00:00,12:35:00,1355,1,12373,18,5
9699,Spicejet,Kolkata,Banglore,15:05:00,20:20:00,315,1,4963,9,5
9700,Indigo,Mumbai,Hyderabad,21:20:00,22:50:00,90,0,2227,27,5
9701,Multiple_Carriers,Delhi,Cochin,08:30:00,19:00:00,630,1,11200,27,6
9702,Air_India,Delhi,Cochin,17:40:00,23:00:00,320,1,7174,9,5
9703,Air_India,Delhi,Cochin,05:55:00,19:15:00,2240,2,13748,3,3
9704,Multiple_Carriers,Delhi,Cochin,07:05:00,22:30:00,925,1,9856,27,5
9705,Air_India,Kolkata,Banglore,16:45:00,12:30:00,1185,2,15170,18,5
9706,Indigo,Delhi,Cochin,07:35:00,22:30:00,895,1,6442,1,6
9707,Jet_Airways,Delhi,Cochin,17:30:00,19:00:00,1530,1,12898,27,5
9708,Jet_Airways,Banglore,Delhi,08:20:00,11:20:00,180,0,7229,1,6
9710,Jet_Airways,Kolkata,Banglore,20:25:00,21:05:00,1480,1,10703,12,5
9711,Indigo,Chennai,Kolkata,13:20:00,15:35:00,135,0,6297,9,3
9712,Jet_Airways,Kolkata,Banglore,20:25:00,18:00:00,1295,1,9314,6,5
9713,Vistara,Banglore,Delhi,09:50:00,12:35:00,165,0,6138,15,3
9714,Indigo,Delhi,Cochin,09:15:00,21:00:00,705,1,6838,24,6
9715,Jet_Airways,Delhi,Cochin,20:05:00,04:25:00,500,2,52285,6,3
9716,Multiple_Carriers,Delhi,Cochin,14:00:00,01:30:00,690,1,13377,9,6
9717,Air_India,Delhi,Cochin,09:45:00,09:25:00,1420,2,10975,18,5
9718,Jet_Airways,Banglore,Delhi,05:45:00,21:20:00,935,1,13817,12,3
9719,Air_India,Delhi,Cochin,06:05:00,09:25:00,1640,1,7532,21,3
9720,Multiple_Carriers,Delhi,Cochin,03:50:00,19:00:00,910,1,10197,15,5
9721,Jet_Airways,Kolkata,Banglore,20:00:00,04:40:00,520,1,9663,9,6
9722,Multiple_Carriers,Delhi,Cochin,13:00:00,21:00:00,480,1,13727,15,5
9723,Indigo,Delhi,Cochin,11:25:00,01:30:00,845,1,8330,9,5
9724,Indigo,Banglore,Delhi,07:10:00,10:05:00,175,0,4823,21,5
9725,Indigo,Delhi,Cochin,17:10:00,01:30:00,500,1,6206,27,5
9726,Multiple_Carriers,Delhi,Cochin,11:25:00,19:00:00,455,1,10877,6,6
9727,Jet_Airways,Banglore,Delhi,18:55:00,08:15:00,800,1,13817,12,3
9728,Jet_Airways,Banglore,Delhi,08:20:00,11:20:00,180,0,6478,27,6
9729,Air_India,Delhi,Cochin,13:05:00,07:40:00,1115,2,8577,9,4
9730,Jet_Airways,Delhi,Cochin,21:50:00,19:00:00,1270,1,16079,21,5
9732,Multiple_Carriers,Delhi,Cochin,06:40:00,19:15:00,755,1,15077,6,3
9733,Jet_Airways,Kolkata,Banglore,16:30:00,08:15:00,945,1,7064,1,4
9734,Jet_Airways,Kolkata,Banglore,14:05:00,08:15:00,1090,1,9663,21,5
9735,Air_India,Delhi,Cochin,21:30:00,19:15:00,1305,2,11552,6,3
9736,Jet_Airways,Delhi,Cochin,20:55:00,19:00:00,1325,1,10262,12,6
9737,Spicejet,Delhi,Cochin,15:45:00,22:05:00,380,1,5899,15,4
9739,Jet_Airways,Banglore,Delhi,18:55:00,10:25:00,930,1,13817,12,3
9740,Vistara,Kolkata,Banglore,20:20:00,20:20:00,1440,1,8610,1,5
9741,Jet_Airways,Delhi,Cochin,09:00:00,04:25:00,1165,1,12373,9,5
9742,Spicejet,Delhi,Cochin,17:55:00,22:50:00,295,1,5673,27,5
9743,Vistara,Kolkata,Banglore,20:20:00,18:50:00,1350,1,7927,1,4
9744,Jet_Airways,Delhi,Cochin,02:15:00,19:00:00,1005,1,10262,24,6
9745,Jet_Airways,Delhi,Cochin,08:00:00,04:25:00,1225,1,12373,9,5
9746,Air_India,Banglore,Delhi,09:30:00,12:05:00,1595,1,12704,1,3
9747,Air_India,Kolkata,Banglore,12:00:00,13:15:00,1515,1,6612,9,5
9748,Indigo,Banglore,Delhi,18:55:00,21:50:00,175,0,4823,9,6
9749,Jet_Airways,Delhi,Cochin,10:00:00,19:00:00,540,1,10262,3,6
9750,Indigo,Delhi,Cochin,07:20:00,12:30:00,310,1,6388,21,3
9751,Goair,Banglore,Delhi,07:45:00,10:40:00,175,0,3898,12,5
9752,Jet_Airways,Delhi,Cochin,11:30:00,19:00:00,450,1,5177,6,4
9753,Jet_Airways,Kolkata,Banglore,20:00:00,20:45:00,1485,1,10844,9,6
9754,Indigo,Banglore,Delhi,00:25:00,03:15:00,170,0,4077,1,6
9755,Jet_Airways,Kolkata,Banglore,16:55:00,09:15:00,980,1,14231,24,3
9756,Air_India,Banglore,Delhi,08:50:00,23:25:00,875,2,13250,12,3
9757,Jet_Airways,Banglore,Delhi,07:00:00,21:20:00,860,1,13817,12,3
9758,Spicejet,Banglore,Delhi,20:30:00,23:20:00,170,0,6205,9,3
9759,Jet_Airways,Delhi,Cochin,23:05:00,12:35:00,810,2,12819,27,6
9760,Indigo,Banglore,Delhi,13:00:00,15:50:00,170,0,4591,15,4
9761,Spicejet,Kolkata,Banglore,06:55:00,09:30:00,155,0,3841,27,6
9762,Spicejet,Chennai,Kolkata,17:45:00,20:05:00,140,0,3597,9,6
9763,Indigo,Kolkata,Banglore,04:40:00,07:15:00,155,0,4174,3,4
9764,Vistara,Delhi,Cochin,06:00:00,09:10:00,190,0,6216,27,5
9765,Jet_Airways,Kolkata,Banglore,17:00:00,18:00:00,1500,1,10624,9,5
9766,Air_Asia,Delhi,Cochin,07:55:00,22:25:00,870,1,6152,24,6
9767,Indigo,Delhi,Cochin,20:30:00,01:35:00,305,1,6937,9,3
9768,Air_India,Delhi,Cochin,17:00:00,19:15:00,1575,1,8792,1,6
9769,Multiple_Carriers,Delhi,Cochin,12:50:00,21:00:00,490,1,7005,27,5
9770,Jet_Airways,Mumbai,Hyderabad,02:55:00,04:20:00,85,0,5678,6,6
9771,Air_India,Banglore,Delhi,10:30:00,11:20:00,1490,1,7013,15,3
9772,Jet_Airways,Delhi,Cochin,15:00:00,19:00:00,1680,1,16079,21,5
9773,Jet_Airways,Kolkata,Banglore,09:35:00,18:00:00,505,1,10539,6,6
9774,Jet_Airways,Kolkata,Banglore,16:30:00,23:35:00,425,1,11841,6,5
9775,Indigo,Banglore,Delhi,19:35:00,00:35:00,300,1,10509,15,3
9776,Indigo,Chennai,Kolkata,13:15:00,15:35:00,140,0,3597,3,6
9777,Air_India,Kolkata,Banglore,09:25:00,13:45:00,1700,2,15532,1,5
9778,Multiple_Carriers,Delhi,Cochin,06:50:00,21:00:00,850,1,14086,9,3
9779,Multiple_Carriers,Delhi,Cochin,14:35:00,22:20:00,465,1,5883,27,3
9780,Multiple_Carriers,Delhi,Cochin,07:00:00,21:00:00,840,1,7618,3,6
9781,Jet_Airways,Kolkata,Banglore,17:00:00,18:00:00,1500,1,9314,1,5
9782,Jet_Airways,Kolkata,Banglore,09:35:00,21:05:00,690,1,13994,9,6
9783,Indigo,Delhi,Cochin,07:35:00,12:10:00,275,1,5073,27,4
9784,Air_Asia,Banglore,Delhi,11:10:00,13:55:00,165,0,3383,24,3
9785,Multiple_Carriers,Delhi,Cochin,09:00:00,19:15:00,615,1,16108,1,6
9786,Multiple_Carriers,Delhi,Cochin,10:20:00,01:30:00,910,1,6795,27,5
9787,Jet_Airways,Kolkata,Banglore,16:30:00,04:40:00,730,1,12681,1,4
9788,Jet_Airways,Delhi,Cochin,15:00:00,12:35:00,1295,1,10262,12,6
9789,Vistara,Kolkata,Banglore,17:00:00,18:50:00,1550,1,8820,6,6
9790,Jet_Airways,Banglore,Delhi,05:50:00,12:20:00,390,1,10037,9,3
9791,Multiple_Carriers,Delhi,Cochin,06:00:00,12:35:00,395,1,11789,12,6
9792,Goair,Delhi,Cochin,10:35:00,19:35:00,540,1,7378,15,5
9793,Indigo,Banglore,Delhi,18:55:00,21:50:00,175,0,4823,24,5
9794,Jet_Airways,Banglore,Delhi,19:50:00,22:50:00,180,0,6478,24,6
9795,Jet_Airways,Delhi,Cochin,09:40:00,04:25:00,1125,2,13014,1,6
9796,Jet_Airways,Kolkata,Banglore,16:30:00,22:35:00,365,1,10844,24,5
9797,Multiple_Carriers,Delhi,Cochin,08:00:00,21:00:00,780,1,7408,27,6
9798,Multiple_Carriers,Delhi,Cochin,07:05:00,16:10:00,545,1,9646,27,6
9799,Spicejet,Chennai,Kolkata,17:45:00,20:05:00,140,0,3597,6,5
9800,Spicejet,Kolkata,Banglore,17:10:00,19:40:00,150,0,3873,27,6
9801,Goair,Delhi,Cochin,14:25:00,19:35:00,310,1,7870,27,6
9802,Jet_Airways,Delhi,Cochin,05:30:00,12:35:00,425,2,13344,27,6
9803,Air_India,Mumbai,Hyderabad,19:30:00,20:45:00,75,0,3100,12,6
9804,Air_India,Banglore,Delhi,21:05:00,23:55:00,170,0,4441,18,3
9805,Indigo,Delhi,Cochin,04:55:00,12:00:00,425,1,6171,27,3
9806,Jet_Airways,Kolkata,Banglore,20:25:00,10:55:00,870,1,10953,9,5
9807,Air_India,Kolkata,Banglore,14:30:00,08:55:00,1105,2,14214,9,5
9808,Indigo,Delhi,Cochin,07:30:00,21:00:00,810,1,6093,24,6
9809,Air_India,Delhi,Cochin,12:55:00,19:15:00,1820,2,12436,24,6
9810,Jet_Airways,Delhi,Cochin,13:25:00,19:00:00,1775,2,15129,18,5
9811,Multiple_Carriers,Delhi,Cochin,06:00:00,12:35:00,395,1,13259,3,6
9812,Air_India,Kolkata,Banglore,09:50:00,12:30:00,1600,2,15170,24,5
9813,Jet_Airways,Kolkata,Banglore,16:30:00,22:35:00,365,1,14781,21,5
9814,Indigo,Delhi,Cochin,11:25:00,01:30:00,845,1,6206,1,6
9815,Spicejet,Kolkata,Banglore,17:10:00,19:40:00,150,0,3841,9,5
9816,Jet_Airways,Delhi,Cochin,11:30:00,19:00:00,450,1,14714,15,6
9817,Indigo,Delhi,Cochin,04:55:00,21:00:00,965,1,6093,9,6
9818,Jet_Airways,Banglore,Delhi,11:10:00,14:05:00,175,0,8016,9,6
9819,Air_India,Delhi,Cochin,06:05:00,09:25:00,1640,1,5117,27,3
9820,Jet_Airways,Kolkata,Banglore,08:25:00,04:40:00,1215,1,8586,1,5
9821,Indigo,Delhi,Cochin,15:00:00,01:35:00,635,1,13611,9,3
9822,Indigo,Delhi,Cochin,16:10:00,22:30:00,380,1,6704,9,5
9823,Indigo,Kolkata,Banglore,06:20:00,10:20:00,240,1,4226,9,5
9824,Air_India,Banglore,Delhi,17:00:00,19:45:00,165,0,4651,6,4
9825,Spicejet,Kolkata,Banglore,22:20:00,00:40:00,140,0,3873,27,5
9826,Goair,Banglore,Delhi,20:55:00,23:50:00,175,0,7222,3,3
9827,Multiple_Carriers,Delhi,Cochin,11:30:00,21:00:00,570,1,13727,15,5
9828,Indigo,Delhi,Cochin,09:10:00,15:30:00,380,1,10141,27,3
9829,Spicejet,Banglore,Delhi,21:10:00,00:05:00,175,0,3625,24,4
9830,Indigo,Delhi,Cochin,07:35:00,16:10:00,515,1,6442,15,4
9831,Jet_Airways,Banglore,Delhi,17:45:00,20:45:00,180,0,7229,6,5
9832,Air_Asia,Delhi,Cochin,16:45:00,06:35:00,830,1,6752,24,6
9833,Jet_Airways,Kolkata,Banglore,21:10:00,18:10:00,1260,1,13759,24,3
9834,Air_India,Mumbai,Hyderabad,12:00:00,12:25:00,1465,1,14408,6,3
9835,Air_India,Delhi,Cochin,20:15:00,19:15:00,1380,2,13381,9,6
9836,Vistara,Kolkata,Banglore,17:00:00,20:20:00,1640,1,9135,1,4
9837,Indigo,Kolkata,Banglore,18:05:00,23:30:00,325,1,6218,15,5
9838,Spicejet,Kolkata,Banglore,09:00:00,11:25:00,145,0,4174,27,4
9839,Air_India,Kolkata,Banglore,19:00:00,11:05:00,965,1,6117,6,6
9840,Jet_Airways,Kolkata,Banglore,09:35:00,21:05:00,690,1,10703,15,5
9841,Jet_Airways,Kolkata,Banglore,09:35:00,09:45:00,1450,1,12692,12,6
9842,Jet_Airways,Kolkata,Banglore,17:00:00,10:55:00,1075,1,10539,6,6
9843,Jet_Airways,Kolkata,Banglore,13:55:00,19:40:00,345,1,11134,24,3
9844,Indigo,Banglore,Delhi,21:20:00,00:15:00,175,0,4777,24,3
9845,Jet_Airways,Delhi,Cochin,11:30:00,12:35:00,1505,1,12373,18,5
9846,Multiple_Carriers,Delhi,Cochin,13:05:00,21:20:00,495,2,11966,3,3
9847,Indigo,Chennai,Kolkata,22:05:00,00:25:00,140,0,5277,15,5
9849,Jet_Airways,Delhi,Cochin,14:00:00,19:00:00,300,1,14714,6,6
9850,Indigo,Banglore,Delhi,22:20:00,01:10:00,170,0,6144,9,3
9851,Air_India,Banglore,Delhi,13:20:00,16:10:00,170,0,5911,1,4
9852,Vistara,Mumbai,Hyderabad,19:45:00,19:55:00,1450,1,12080,12,3
9853,Indigo,Banglore,Delhi,10:30:00,13:20:00,170,0,4423,6,4
9854,Multiple_Carriers,Delhi,Cochin,09:00:00,21:00:00,720,1,7618,27,5
9855,Air_Asia,Banglore,Delhi,11:10:00,13:55:00,165,0,3383,27,5
9857,Multiple_Carriers,Delhi,Cochin,06:00:00,21:00:00,900,1,7670,18,5
9858,Indigo,Kolkata,Banglore,04:40:00,07:15:00,155,0,4804,15,5
9859,Jet_Airways,Banglore,Delhi,20:35:00,18:25:00,1310,1,11087,12,3
9860,Jet_Airways,Banglore,Delhi,11:10:00,14:05:00,175,0,7229,18,4
9861,Spicejet,Chennai,Kolkata,08:20:00,10:35:00,135,0,7050,3,3
9862,Jet_Airways,Kolkata,Banglore,20:00:00,18:15:00,1335,1,12681,1,4
9863,Spicejet,Delhi,Cochin,08:45:00,13:15:00,270,1,4098,3,4
9864,Spicejet,Chennai,Kolkata,09:45:00,12:00:00,135,0,3543,12,5
9865,Jet_Airways,Kolkata,Banglore,20:25:00,18:00:00,1295,1,14151,21,5
9866,Jet_Airways,Kolkata,Banglore,06:30:00,22:35:00,965,1,13339,24,3
9867,Jet_Airways,Kolkata,Banglore,21:10:00,12:00:00,890,1,9663,24,5
9868,Jet_Airways,Delhi,Cochin,11:30:00,04:25:00,1015,1,12898,27,5
9869,Air_India,Delhi,Cochin,12:00:00,19:15:00,435,2,8603,3,6
9870,Jet_Airways,Kolkata,Banglore,16:30:00,12:00:00,1170,1,13044,12,6
9871,Spicejet,Kolkata,Banglore,17:15:00,19:45:00,150,0,4622,6,3
9872,Multiple_Carriers,Delhi,Cochin,14:00:00,21:00:00,420,1,13062,21,3
9873,Multiple_Carriers,Delhi,Cochin,09:15:00,19:00:00,585,1,11622,12,6
9874,Jet_Airways,Banglore,Delhi,20:35:00,20:20:00,1425,1,11087,12,3
9875,Multiple_Carriers,Delhi,Cochin,10:20:00,19:00:00,520,1,11789,15,6
9876,Jet_Airways,Kolkata,Banglore,18:55:00,09:20:00,865,1,9663,9,5
9877,Jet_Airways,Banglore,Delhi,08:55:00,16:10:00,435,1,19225,6,3
9878,Multiple_Carriers,Delhi,Cochin,11:40:00,01:30:00,830,1,5797,27,6
9879,Multiple_Carriers,Delhi,Cochin,12:50:00,19:15:00,385,1,9526,1,6
9880,Jet_Airways,Banglore,Delhi,19:50:00,22:50:00,180,0,7229,9,4
9881,Multiple_Carriers,Delhi,Cochin,08:30:00,19:00:00,630,1,10877,9,4
9882,Air_India,Banglore,Delhi,08:15:00,22:55:00,880,2,13942,6,3
9883,Air_Asia,Banglore,Delhi,11:10:00,13:55:00,165,0,3383,9,5
9884,Jet_Airways,Delhi,Cochin,14:00:00,04:25:00,865,1,10262,15,6
9885,Air_India,Kolkata,Banglore,05:50:00,20:25:00,875,2,11201,24,5
9886,Jet_Airways,Delhi,Cochin,19:15:00,04:25:00,550,1,10262,1,6
9887,Air_India,Delhi,Cochin,22:00:00,19:15:00,1275,2,10231,3,6
9888,Jet_Airways,Banglore,Delhi,14:05:00,08:15:00,1090,1,9134,15,3
9889,Air_Asia,Kolkata,Banglore,10:20:00,12:55:00,155,0,5645,18,5
9890,Jet_Airways,Delhi,Cochin,15:00:00,04:25:00,805,1,14714,1,6
9891,Air_India,Delhi,Cochin,16:40:00,19:15:00,1595,2,12646,6,3
9892,Air_India,Delhi,Cochin,10:55:00,19:15:00,500,2,12173,3,6
9893,Indigo,Mumbai,Hyderabad,21:20:00,22:50:00,90,0,2227,12,6
9894,Multiple_Carriers,Delhi,Cochin,07:30:00,19:00:00,690,1,10529,6,5
9895,Jet_Airways,Delhi,Cochin,11:00:00,14:15:00,195,0,7202,18,5
9896,Multiple_Carriers,Delhi,Cochin,09:00:00,21:00:00,720,1,7886,27,5
9897,Spicejet,Mumbai,Hyderabad,22:45:00,00:15:00,90,0,2017,18,6
9898,Indigo,Delhi,Cochin,05:05:00,16:10:00,665,1,6171,27,4
9899,Jet_Airways,Mumbai,Hyderabad,02:55:00,04:20:00,85,0,4050,3,6
9900,Spicejet,Kolkata,Banglore,11:35:00,18:50:00,435,1,8479,9,5
9901,Air_Asia,Banglore,Delhi,04:55:00,07:45:00,170,0,4282,18,5
9902,Vistara,Kolkata,Banglore,20:20:00,20:20:00,1440,1,9345,24,5
9903,Air_India,Delhi,Cochin,05:15:00,06:50:00,1535,1,6587,24,6
9904,Indigo,Mumbai,Hyderabad,20:05:00,21:40:00,95,0,2754,3,5
9905,Spicejet,Banglore,Delhi,21:10:00,00:05:00,175,0,3919,21,6
9907,Air_India,Banglore,Delhi,09:30:00,16:20:00,410,1,11654,3,3
9908,Goair,Banglore,Delhi,20:55:00,23:40:00,165,0,4239,1,4
9909,Indigo,Delhi,Cochin,06:50:00,16:10:00,560,1,6674,27,5
9910,Multiple_Carriers,Delhi,Cochin,13:00:00,01:30:00,750,1,7198,24,6
9911,Indigo,Kolkata,Banglore,21:00:00,02:15:00,315,1,5930,12,6
9912,Jet_Airways,Banglore,Delhi,07:10:00,10:10:00,180,0,7229,9,5
9914,Air_India,Delhi,Cochin,07:10:00,07:40:00,1470,2,12488,12,6
9915,Indigo,Chennai,Kolkata,05:15:00,07:40:00,145,0,3540,9,6
9916,Jet_Airways,Kolkata,Banglore,20:00:00,09:20:00,800,1,8529,12,6
9918,Goair,Kolkata,Banglore,16:40:00,00:15:00,455,1,8855,24,5
9919,Jet_Airways,Kolkata,Banglore,06:30:00,19:50:00,800,1,14781,15,5
9920,Indigo,Delhi,Cochin,17:10:00,01:30:00,500,1,5684,27,6
9921,Jet_Airways,Delhi,Cochin,19:30:00,04:25:00,535,2,13029,9,5
9922,Jet_Airways,Delhi,Cochin,19:10:00,19:00:00,1430,2,15129,1,5
9923,Air_India,Kolkata,Banglore,09:25:00,18:30:00,545,1,8576,9,6
9924,Jet_Airways,Banglore,Delhi,08:55:00,11:25:00,1590,1,11087,9,3
9925,Jet_Airways,Mumbai,Hyderabad,10:20:00,11:50:00,90,0,5678,9,6
9926,Jet_Airways,Delhi,Cochin,18:15:00,04:25:00,610,1,12557,21,3
9927,Indigo,Chennai,Kolkata,11:35:00,14:00:00,145,0,3858,27,3
9928,Jet_Airways,Delhi,Cochin,14:00:00,12:35:00,1355,1,12373,9,5
9929,Indigo,Mumbai,Hyderabad,09:10:00,10:40:00,90,0,4049,18,3
9930,Jet_Airways,Banglore,Delhi,16:55:00,00:45:00,470,1,21934,15,3
9931,Air_India,Kolkata,Banglore,14:15:00,16:45:00,150,0,5510,27,6
9932,Vistara,Delhi,Cochin,14:40:00,17:50:00,190,0,6216,15,6
9933,Air_India,Mumbai,Hyderabad,19:30:00,20:45:00,75,0,2050,1,4
9934,Indigo,Mumbai,Hyderabad,02:35:00,04:05:00,90,0,2754,3,4
9935,Indigo,Chennai,Kolkata,07:55:00,10:15:00,140,0,3850,27,6
9936,Indigo,Chennai,Kolkata,05:15:00,07:40:00,145,0,3540,6,5
9937,Jet_Airways,Kolkata,Banglore,06:30:00,08:15:00,1545,1,9663,1,5
